#
# Full target list for orbit 87, sector 40
# Created Mon Jun 21 15:09:22 EDT 2021 
# Concatenation of GI astero exo bright DDT ppas spm1 GI2 exo2 lists
#
# TICID	      Camera   CCD	Tmag	   RA		  Dec
 99643372	4	3	 9.18	107.9105	 70.2057
 99643431	4	3	10.23	108.0138	 70.3684
 99644109	4	3	 5.43	108.4923	 71.8167
 99653371	4	3	 9.12	108.5936	 69.6003
 99653557	4	3	11.97	108.5199	 70.0716
 99653645	4	3	10.82	108.6668	 70.2882
 99654411	4	3	 8.02	124.1872	 71.2007
 99655180	4	4	 8.43	124.0977	 68.3848
 99678501	4	3	10.73	124.3427	 71.0855
 99678641	4	3	11.37	124.5688	 71.6872
 99679628	4	4	10.63	124.7901	 68.7118
 99735836	4	4	10.21	126.0563	 70.2139
 99736177	4	4	11.80	125.9335	 68.9452
 99736183	4	4	 6.64	126.0008	 68.9247
 99736191	4	4	10.89	125.9328	 68.8913
 99737842	4	4	11.93	126.3052	 68.2901
 99743814	4	4	 9.26	126.1184	 70.0880
102810355	4	4	14.33	127.4572	 71.1073
102841071	4	4	 9.35	127.4123	 68.6491
102842483	4	4	11.14	127.8713	 68.4329
102842576	4	4	 9.16	127.8524	 68.7612
102843135	4	4	 7.71	127.8606	 71.0243
102845712	4	4	 5.13	128.2225	 69.3198
102846334	4	4	 9.09	128.6315	 71.8891
102846385	4	4	10.69	128.6622	 71.6277
102846856	4	4	 8.63	128.7066	 69.6844
102885744	4	4	 9.37	128.9409	 68.0658
102885869	4	4	 8.56	128.8777	 68.5628
102886565	4	4	 8.31	129.0306	 71.5089
102886950	4	4	14.47	129.3265	 70.6210
102887145	4	4	10.05	129.2066	 69.8194
102887175	4	4	 8.23	129.2340	 69.7279
102887197	4	4	11.34	129.3019	 69.6537
102888541	4	4	10.78	129.6041	 67.8409
102889034	4	4	13.61	129.5627	 69.7134
102897629	4	4	 8.55	129.5124	 70.2452
102899177	4	4	 9.24	129.8385	 70.2993
102899557	4	4	10.60	129.7062	 69.4665
102899710	4	4	 8.14	129.9071	 69.1622
102900406	4	4	11.25	129.8053	 67.7707
102900412	4	4	 9.79	129.7028	 67.7536
102901715	4	4	10.78	130.4412	 70.8684
102903187	4	4	11.20	130.4364	 67.8016
102903258	4	4	11.99	130.2549	 67.6587
102923888	4	4	10.40	130.6540	 68.5677
102925126	4	4	11.36	131.1007	 69.5427
102926982	4	4	 8.22	131.4018	 69.9620
102927594	4	4	10.57	131.6847	 70.8269
102927847	4	4	17.12	131.5010	 69.7419
102928096	4	4	11.05	131.5345	 68.5679
102928261	4	4	11.74	131.5793	 67.9132
102929171	4	4	10.51	131.8208	 67.6620
102929345	4	4	 9.88	131.9042	 68.4149
102929358	4	4	 8.64	131.8594	 68.4824
102929927	4	4	 8.76	131.9291	 71.2601
102930017	4	4	10.07	131.8073	 71.7228
103570864	4	4	16.23	149.6290	 69.4829
103570908	4	4	10.82	149.5108	 69.2751
103571070	4	4	11.18	149.3781	 68.5105
103571238	4	4	10.30	149.4161	 67.7985
103571388	4	4	 9.07	149.6219	 67.0538
103571856	4	4	 8.19	149.6917	 67.1316
103571919	4	4	10.27	149.8157	 67.3982
103572618	4	4	 8.82	149.9209	 70.7826
103573024	4	4	 8.70	149.9716	 71.0981
103573204	4	4	 9.19	149.9534	 70.1393
103573401	4	4	14.43	150.0069	 69.0914
103579824	4	4	10.79	149.9579	 68.6354
103580569	4	4	10.45	150.4986	 66.8572
103580625	4	4	 9.91	150.5381	 67.1056
103580877	4	4	10.70	150.4857	 68.2972
103580936	4	4	11.16	150.5161	 68.5490
103580980	4	4	 7.74	150.3828	 68.7179
103581155	4	4	11.49	150.5234	 69.7568
103582096	4	4	12.93	150.7411	 69.1066
103582173	4	4	 7.55	150.7347	 68.7857
103582478	4	4	10.79	150.8206	 67.4013
103582515	4	4	 9.63	150.6140	 67.2519
103603685	4	4	 8.67	150.9731	 66.4391
103603953	4	4	 8.08	150.9014	 67.6257
103604037	4	4	11.23	150.8924	 67.9900
103604176	4	4	10.46	151.0523	 68.6968
103604595	4	4	 7.85	151.0953	 70.8656
103604834	4	4	11.49	151.3648	 71.7869
103605167	4	4	 8.46	151.2509	 70.2292
103605168	4	4	11.12	151.3965	 70.2290
103605197	4	4	12.73	151.4211	 70.0587
103605399	4	4	12.63	151.2090	 69.1644
103605778	4	4	 7.95	151.2375	 67.4223
103605851	4	4	10.70	151.2535	 67.0461
103605968	4	4	15.04	151.1447	 66.4875
103631104	4	4	16.10	151.6764	 69.6974
103631501	4	4	13.05	151.5832	 71.7219
103631510	4	4	 8.72	151.6394	 71.7742
103631905	4	4	 7.59	152.0267	 69.9338
103631917	4	4	 8.41	151.8643	 69.8644
103632031	4	4	13.29	151.8235	 69.3462
103632048	4	4	11.70	151.9818	 69.2462
103632402	4	4	14.13	151.7530	 67.5465
103632423	4	4	13.39	151.9526	 67.4564
103632451	4	4	 8.21	151.7951	 67.3455
103632572	4	4	 7.49	151.9751	 66.8375
103632624	4	4	 9.56	151.8130	 66.4988
103632671	4	4	 5.92	151.7663	 66.3150
103633212	4	4	16.92	152.0774	 68.2175
103633257	4	4	 8.06	152.1317	 68.4367
103633336	4	4	 9.52	152.2876	 68.8083
103633434	4	4	 9.92	152.2192	 69.2767
103633672	4	4	 9.85	152.2233	 70.3945
103656297	4	4	 9.76	152.6778	 67.6588
103656350	4	4	 8.86	152.8268	 67.9135
103656399	4	4	10.05	152.6905	 68.1999
103656470	4	4	13.48	152.8551	 68.5425
103656874	4	4	12.19	152.8652	 70.4670
103657028	4	4	 8.56	152.7132	 71.1731
103657243	4	4	 9.94	153.1545	 71.5756
103683964	4	4	 8.95	153.1171	 69.2259
103685050	4	4	 9.15	153.4512	 67.8610
103685343	4	4	10.97	153.5062	 69.3206
103685349	4	4	13.16	153.3819	 69.3349
103685646	4	4	 9.67	153.2828	 71.0411
103685736	4	4	10.95	153.3549	 71.4736
103685833	4	4	15.61	153.6729	 71.8614
103685942	4	4	10.72	153.6388	 71.3356
103687176	4	4	10.01	153.9303	 66.0782
103687336	4	4	10.79	153.8438	 66.7457
103687616	4	4	10.93	153.8649	 67.9312
103687777	4	4	 8.17	154.0129	 68.5088
103687873	4	4	10.63	153.9321	 68.9089
103688614	4	4	11.84	154.2480	 71.1765
103688741	4	4	14.22	154.1608	 70.5936
103688859	4	4	 9.14	154.3720	 70.0999
103688875	4	4	 7.97	154.4177	 70.0037
103689253	4	4	12.55	154.3002	 68.0174
103689487	4	4	 8.50	154.1669	 66.7711
103690479	4	4	 8.75	154.7101	 69.6023
103690775	4	4	10.42	154.6336	 71.0469
103690782	4	4	 6.39	154.4600	 71.0604
103690791	4	4	10.31	154.4889	 71.1020
103691396	4	4	 9.19	154.8487	 69.7128
103691613	4	4	17.00	154.8325	 68.4832
103691996	4	4	11.82	154.7827	 66.4920
103692065	4	4	14.76	154.8802	 66.1835
103692542	4	4	 9.41	155.0991	 68.1389
103692670	4	4	 5.64	155.2630	 68.7475
103699404	4	4	10.26	155.1564	 71.8599
103699816	4	4	 9.19	155.3883	 69.7150
103700194	4	4	 8.18	155.3562	 67.9578
103700423	4	4	13.01	155.3284	 66.6876
103700545	4	4	13.77	155.4489	 66.1112
103700673	4	4	10.42	155.8011	 66.4232
103700861	4	4	16.67	155.8016	 67.4181
103701014	4	4	11.01	155.7206	 68.1615
103701489	4	4	10.35	155.8931	 70.5415
103701670	4	4	10.92	155.7006	 71.4558
103701727	4	4	 9.12	155.7967	 71.7219
103701850	4	4	 8.01	156.0967	 71.5004
103701865	4	4	10.23	156.0414	 71.4391
103702088	4	4	11.68	155.9244	 70.1715
103702208	4	4	 9.66	155.9888	 69.5532
103740993	4	4	14.78	155.9943	 69.1958
103741287	4	4	10.24	155.9615	 67.7761
103741366	4	4	 9.56	156.1468	 67.4362
103741695	4	4	 9.19	156.3258	 66.2888
103741830	4	4	 8.24	156.3979	 66.9384
103741846	4	4	10.62	156.3683	 67.0336
103742411	4	4	 9.31	156.2990	 69.8934
103742712	4	4	11.59	156.2843	 71.4936
103743031	4	4	 9.25	156.5911	 70.6134
103743097	4	4	11.00	156.7871	 70.2827
103743317	4	4	12.23	156.7225	 69.0704
103743377	4	4	 9.84	156.6636	 68.7867
103743667	4	4	10.13	156.8150	 67.4788
103743671	4	4	10.90	156.7160	 67.4701
103743734	4	4	10.26	156.5512	 67.1628
103750241	4	4	10.85	156.8463	 66.7315
103750262	4	4	10.17	156.9260	 66.8598
103750385	4	4	10.82	157.0075	 67.3781
103750651	4	4	 8.38	156.8644	 68.8562
103750710	4	4	10.68	157.1106	 69.1709
103750861	4	4	 8.86	157.1045	 69.9366
103751308	4	4	 9.46	157.3916	 71.6978
103751358	4	4	 8.58	157.4195	 71.3226
103751498	4	4	10.91	157.4121	 70.5271
103751550	4	4	 9.71	157.1529	 70.2115
103751623	4	4	10.55	157.3700	 69.9044
103752817	4	4	11.14	157.6625	 68.4081
103753070	4	4	10.96	157.6312	 69.6827
103753867	4	4	13.30	157.7853	 69.5632
103754110	4	4	 9.31	157.7968	 68.3548
103754380	4	4	11.06	157.9005	 66.8069
103802175	4	4	10.25	158.5313	 70.4065
103802294	4	4	 5.76	158.5727	 69.7645
103802603	4	4	 8.10	158.3389	 67.8944
103802691	4	4	 7.99	158.5396	 67.5248
103802765	4	4	 8.77	158.3452	 67.1443
103803177	4	4	10.63	158.7451	 67.0439
103803272	4	4	 8.83	158.8167	 67.5734
103803520	4	4	 8.09	158.6943	 68.8635
103803629	4	4	 9.47	158.8342	 69.4458
103804303	4	4	10.56	159.0476	 70.7050
103804702	4	4	11.12	158.9647	 68.5399
103805387	4	4	10.44	159.3234	 67.1504
103805849	4	4	 8.67	159.2675	 69.7191
103806003	4	4	 8.62	159.3365	 70.6618
103806085	4	4	16.00	159.2258	 71.1802
103806450	4	4	 9.44	159.7298	 70.4141
103806579	4	4	11.20	159.6064	 69.6951
103806682	4	4	 9.30	159.6610	 69.1334
103807627	4	4	 9.45	159.8575	 67.9736
103808392	4	4	10.54	160.2435	 71.5886
103808655	4	4	11.15	160.1460	 70.0075
109435667	1	1	11.09	290.8794	 28.6878
109442063	1	1	12.41	290.8864	 27.4116
109645221	1	4	 7.17	290.8737	 23.9760
109841888	1	1	 5.11	291.0317	 29.6214
109851914	1	1	 6.58	291.0939	 28.0875
109964873	1	4	 9.41	291.1105	 25.4304
110103337	1	4	 8.57	291.3181	 25.7075
110209568	1	4	 8.44	291.3043	 26.4285
110418801	1	4	10.15	291.4064	 26.5620
110422018	1	4	13.90	291.3783	 26.0630
110428269	1	4	 8.91	291.4631	 25.1894
110541820	1	4	 5.69	291.3562	 24.9090
110548523	1	4	 9.43	291.4330	 24.0573
110553661	1	4	11.39	291.5080	 24.4387
110683288	1	1	12.72	291.5762	 27.4339
110737083	1	1	 9.17	291.5622	 28.4502
110738155	1	1	 8.39	291.5283	 28.6452
110748083	1	1	 8.77	291.6874	 29.2377
110863304	1	1	11.72	291.7091	 27.6466
110978219	1	4	 8.99	291.6492	 25.4967
110981024	1	4	10.85	291.6914	 25.1412
110985895	1	4	 8.66	291.7221	 24.5305
110986269	1	4	16.45	291.6955	 24.4871
110990131	1	4	10.57	291.6677	 23.8974
111114152	1	4	13.62	291.8268	 26.2430
111210314	1	1	10.74	291.8416	 28.1628
111214481	1	1	11.57	291.8208	 28.8807
111221574	1	1	 8.01	291.9195	 29.6063
111334588	1	1	 9.83	291.9476	 27.7158
111335993	1	1	12.97	291.9544	 27.4951
111436715	1	4	10.23	291.9195	 25.1547
111443222	1	4	10.15	291.9833	 24.3471
111562139	1	4	12.12	292.0570	 24.9937
111562147	1	4	 5.69	292.1091	 24.9954
111669871	1	4	 8.54	292.0997	 26.6175
111784356	1	1	 9.24	292.1063	 28.9026
111787652	1	1	 5.65	292.0577	 29.4501
111790491	1	1	12.62	292.2390	 29.9183
111790795	1	1	10.65	292.2251	 29.8468
111906181	1	1	 7.84	292.2764	 27.9297
111907945	1	1	 8.07	292.1827	 27.6581
112021355	1	4	 4.97	292.2379	 24.7688
112022245	1	4	 2.89	292.1755	 24.6643
112026224	1	4	 9.87	292.2232	 24.2011
112172486	1	4	 8.02	292.3393	 26.3336
112175490	1	4	 7.92	292.3110	 26.7168
112278311	1	1	 9.03	292.3427	 27.6010
112625156	1	4	10.73	292.4824	 24.2326
112731972	1	4	 6.13	292.6556	 25.1208
112736870	1	4	 8.66	292.5944	 25.6997
112740814	1	4	16.43	292.5593	 26.1842
112857453	1	1	15.10	292.5799	 28.8118
112857508	1	1	 9.96	292.5840	 28.8182
112857692	1	1	12.21	292.6476	 28.8481
112981536	1	1	 5.22	292.6891	 27.9653
112981566	1	1	 1.88	292.6803	 27.9596
113098812	1	4	 9.45	292.6845	 24.9302
113329742	1	4	 5.09	292.8402	 26.6173
113337750	1	1	13.95	292.9113	 27.6417
113445870	1	1	 8.74	292.8480	 29.6419
114785024	1	1	 9.61	285.1577	 28.5391
114862238	1	1	12.77	285.1549	 27.7936
114864045	1	1	 8.34	285.2024	 27.0926
114868025	1	4	 8.95	285.1882	 25.6519
115058044	1	1	16.66	285.4899	 29.8352
115058191	1	1	 8.13	285.4288	 29.7674
115062188	1	1	10.25	285.4147	 28.0642
115064173	1	1	 8.72	285.4733	 27.3008
115134601	1	4	 5.38	285.3954	 25.0260
115139112	1	4	 8.11	285.5902	 24.1891
115143039	1	4	10.97	285.5303	 25.3443
115144074	1	4	11.83	285.6075	 25.6606
115229600	1	1	 8.20	285.5586	 27.6218
115232854	1	1	10.94	285.6237	 28.8507
115237601	1	1	14.41	285.7459	 29.0334
115310572	1	4	12.42	285.7428	 25.4305
115397328	1	4	12.07	285.8506	 25.4071
115469590	1	1	 9.89	285.9411	 28.7143
115572537	1	4	10.19	286.1299	 24.0319
115575383	1	4	10.05	286.1406	 24.7736
115646040	1	1	10.15	286.1695	 27.3679
115965510	2	3	 8.00	265.9013	 41.6172
115966253	2	3	10.46	265.8920	 40.1627
115966324	2	3	 8.73	265.9164	 40.0168
115966497	2	3	10.32	265.9506	 39.7048
115969019	2	3	 9.82	266.0218	 36.2346
115969510	2	3	10.37	266.1268	 36.9636
115970718	2	3	10.65	266.0007	 38.8665
115970839	2	3	17.70	266.1030	 39.0376
115972158	2	3	10.24	266.0318	 41.2476
115972261	2	3	10.79	266.0653	 41.4033
116019143	2	3	 8.27	266.2229	 37.6281
116020152	2	3	10.68	266.1745	 35.9289
116021882	2	3	10.31	266.3242	 38.5544
116043802	2	3	13.28	266.5638	 40.3181
116044409	2	3	12.20	266.4543	 39.3518
116044425	2	3	 5.36	266.4936	 39.3226
116044700	2	3	 5.64	266.4739	 38.8812
116046220	2	3	 9.75	266.5525	 36.5265
116046753	2	3	 5.21	266.7217	 36.0873
116048097	2	3	10.59	266.6044	 38.0787
116048705	2	3	 8.19	266.6981	 39.0381
116048879	2	3	10.50	266.6331	 39.3192
116049212	2	3	16.54	266.7137	 39.8832
116049871	2	3	11.93	266.6319	 40.9880
116095806	2	3	10.67	266.8642	 40.5853
116095877	2	3	 8.57	266.8329	 40.4809
116096582	2	3	11.32	266.8579	 39.3632
116096897	2	3	 9.75	266.7783	 38.8995
116097087	2	3	10.84	266.8565	 38.5796
116097246	2	3	 9.44	266.8221	 38.3407
116099248	2	3	 4.53	266.9864	 36.5551
116101052	2	3	 9.92	266.9791	 39.3024
116101486	2	3	 7.42	266.9939	 39.9816
116102385	2	3	12.64	267.0113	 41.4822
116124275	2	3	 7.22	267.0550	 38.2321
116125420	2	3	 9.43	267.0798	 36.5137
116125902	2	3	11.12	267.2124	 36.0325
116126282	2	3	 9.39	267.3042	 36.6469
116126490	2	3	 8.62	267.2049	 36.9353
116126503	2	3	10.67	267.1868	 36.9526
116126593	2	3	 6.68	267.2434	 37.0612
116128255	2	3	 9.49	267.2477	 39.5736
116158630	2	3	10.15	267.4369	 41.5457
116159262	2	3	10.52	267.3546	 40.4570
116160942	2	3	11.20	267.4620	 37.7207
116162002	2	3	 8.25	267.4335	 36.0915
116162724	2	3	 5.98	267.6312	 36.8461
116163045	2	3	15.13	267.4910	 37.3165
116163356	2	3	11.86	267.5866	 37.7500
116164903	2	3	 8.28	267.5064	 40.1463
116165559	2	3	10.72	267.4946	 41.2180
116165596	2	3	10.28	267.5039	 41.2866
116241004	2	3	 7.92	267.6425	 39.5260
116241127	2	3	10.19	267.7617	 39.3289
116241468	2	3	 9.93	267.6599	 38.8179
116241534	2	3	13.01	267.7690	 38.6993
116242211	2	3	 7.66	267.7295	 37.7042
116242971	2	3	10.12	267.6405	 36.5702
116244302	2	3	14.81	267.9055	 37.3309
116244652	2	3	12.54	267.8975	 37.8286
116245091	2	3	12.14	267.8111	 38.4426
116245098	2	3	 9.40	267.8568	 38.4523
116245681	2	3	16.25	267.8660	 39.3864
116246139	2	3	 6.05	267.8083	 40.0725
116246235	2	3	11.82	267.8915	 40.2322
116246473	2	3	13.46	267.7929	 40.5930
116261919	2	3	11.58	267.9754	 40.6572
116262415	2	3	 4.84	268.0196	 39.9824
116262445	2	3	11.33	267.9782	 39.9309
116262452	2	3	10.63	267.9912	 39.9166
116262854	2	3	 9.54	268.0074	 39.2930
116262905	2	3	 9.29	268.0078	 39.2239
116263240	2	3	14.61	267.9786	 38.7443
116263538	2	3	15.60	267.9407	 38.3378
116264089	2	3	11.72	268.0291	 37.5464
116264897	2	3	 9.90	268.0741	 36.4004
116265042	2	3	14.76	267.9919	 36.1817
120043084	2	4	14.07	283.8994	 41.2216
120043638	2	4	13.62	283.9200	 40.7400
120044687	2	4	14.40	283.8664	 39.8982
120044787	2	4	 8.26	283.8517	 39.8193
120046287	2	4	16.64	283.8836	 38.6760
120047405	1	1	 8.66	283.9383	 37.9232
120101295	1	1	12.73	283.9900	 38.2147
120101644	1	1	11.98	284.0671	 38.4837
120101651	1	1	11.76	284.1137	 38.4890
120103325	2	4	13.73	284.0324	 39.7816
120105003	2	4	12.69	284.0946	 41.1828
120105470	2	4	12.53	284.0567	 41.5767
120105569	2	4	12.91	283.9864	 41.6506
120105633	2	4	13.12	284.0423	 41.6990
120106078	2	4	13.74	284.2389	 41.8184
120107253	2	4	 8.09	284.2763	 40.8595
120107336	2	4	10.34	284.2341	 40.7945
120107519	2	4	12.31	284.1972	 40.6405
120107536	2	4	10.24	284.2200	 40.6298
120173385	2	4	14.67	284.2442	 38.8422
120173450	2	4	 5.62	284.2765	 38.7984
120175415	1	1	10.37	284.2577	 37.5309
120179009	1	1	 5.51	284.2940	 36.4699
120182015	1	1	16.91	284.3392	 38.2999
120251682	2	4	13.52	284.3697	 40.5939
120251815	2	4	11.19	284.3521	 40.7147
120252452	2	4	13.50	284.4100	 41.2375
120253552	2	4	13.26	284.5657	 41.7785
120253642	2	4	14.46	284.5765	 41.7060
120253745	2	4	13.83	284.5212	 41.6297
120254625	2	4	13.84	284.4784	 40.9332
120255638	2	4	12.88	284.4595	 40.1424
120255950	2	4	10.61	284.4723	 39.9119
120256276	2	4	10.26	284.5523	 39.6487
120257064	2	4	13.96	284.5000	 39.0827
120257786	2	4	 9.93	284.5120	 38.5997
120258315	1	1	 5.98	284.5079	 38.2662
120258368	1	1	 9.43	284.5370	 38.2305
120258369	1	1	 9.24	284.5346	 38.2301
120311283	1	1	11.77	284.6395	 36.7502
120313479	1	1	 8.08	284.7197	 38.1166
120314188	2	4	 8.34	284.7060	 38.5952
120314690	2	4	10.94	284.6272	 38.9080
120314783	2	4	14.51	284.6204	 38.9694
120314847	2	4	14.97	284.7015	 39.0126
120315082	2	4	 9.85	284.6231	 39.1824
120316699	2	4	11.64	284.6677	 40.3217
120317072	2	4	11.67	284.6753	 40.6043
120317181	2	4	 6.35	284.6941	 40.6792
120317234	2	4	10.41	284.6352	 40.7198
120317590	2	4	11.36	284.5855	 41.0096
120317833	2	4	14.85	284.6062	 41.1963
120318394	2	4	10.41	284.5917	 41.6394
120318619	2	4	11.26	284.6117	 41.7911
120319183	2	4	 5.71	284.8393	 41.6369
120355394	2	4	 6.58	284.8012	 39.2173
120355425	2	4	12.94	284.8616	 39.1933
120355636	2	4	13.29	284.7347	 39.0453
120355647	2	4	15.99	284.8103	 39.0373
120355680	2	4	14.32	284.7697	 39.0131
120355848	2	4	15.00	284.7689	 38.8966
120359225	1	1	10.37	284.7334	 36.8151
120359414	1	1	12.97	284.7624	 36.7063
120361047	1	1	10.16	284.9026	 35.9998
120362128	1	1	 8.48	284.9261	 36.5512
120416403	2	4	16.59	285.0245	 38.8402
120416462	2	4	14.45	284.9007	 38.8849
120416487	2	4	14.52	284.8961	 38.9010
120416723	2	4	15.30	284.8952	 39.0416
120417046	2	4	14.52	284.9828	 39.2323
120418600	2	4	13.32	285.0131	 40.2210
120420319	2	4	 8.23	285.0246	 41.4009
120420344	2	4	13.42	284.9780	 41.4202
120420633	2	4	12.98	284.9194	 41.6172
120421392	2	4	11.86	285.1417	 41.7116
120421638	2	4	14.94	285.0649	 41.5548
120422800	2	4	 4.11	285.0794	 40.6839
120423284	2	4	 8.19	285.1046	 40.3431
120424803	2	4	15.55	285.0724	 39.3751
120424807	2	4	14.52	285.0922	 39.3760
120424856	2	4	 7.42	285.1064	 39.3380
120424979	2	4	13.94	285.0770	 39.2613
120425072	2	4	15.09	285.1272	 39.2014
120425281	2	4	14.39	285.0569	 39.0744
120425419	2	4	14.09	285.0551	 38.9850
120495143	1	1	 8.08	285.1160	 35.9645
120495323	2	4	 9.11	285.3853	 41.8665
120495446	2	4	13.43	285.3472	 41.7618
120495825	2	4	 6.67	285.4147	 41.4903
120495880	2	4	14.15	285.3501	 41.4524
120497096	2	4	 8.71	285.3515	 40.6016
120498819	2	4	16.08	285.3847	 39.4848
120499097	2	4	14.44	285.3999	 39.3128
120499404	2	4	16.00	285.4238	 39.1090
120499528	2	4	11.85	285.4108	 39.0411
120499866	2	4	15.01	285.4679	 38.7988
120500508	1	1	16.34	285.4457	 38.4095
120500688	1	1	15.89	285.3462	 38.2988
120502378	1	1	 8.03	285.3401	 37.3200
120568702	1	1	14.23	285.5346	 36.6513
120569930	1	1	10.09	285.5711	 37.2978
120571516	1	1	16.09	285.5591	 38.1946
120571948	1	1	12.22	285.5437	 38.4592
120572002	1	1	16.00	285.6015	 38.4855
120572039	1	1	 9.99	285.6153	 38.5035
120572162	1	1	 9.84	285.5335	 38.5703
120572301	1	1	14.75	285.6123	 38.6529
120572916	2	4	15.41	285.5279	 39.0199
120573139	2	4	14.88	285.5154	 39.1594
120573288	2	4	16.18	285.4894	 39.2595
120573562	2	4	14.86	285.5332	 39.4334
120573653	2	4	14.03	285.5524	 39.4910
120573936	2	4	15.07	285.5741	 39.6697
120576722	2	4	11.16	285.5196	 41.5500
120576846	2	4	11.10	285.4765	 41.6326
120577770	2	4	12.80	285.7135	 41.6059
120577802	2	4	14.29	285.7082	 41.5827
120578185	2	4	14.86	285.7516	 41.3357
120578386	2	4	12.58	285.6892	 41.1895
120578688	2	4	12.64	285.6899	 40.9947
120578712	2	4	14.96	285.7397	 40.9798
120626764	2	4	11.82	285.7275	 39.8413
120627384	2	4	17.68	285.7450	 39.4479
120628581	2	4	14.53	285.7248	 38.6816
120628680	1	1	14.71	285.6342	 38.6149
120628720	1	1	14.80	285.7287	 38.5921
120628862	1	1	10.34	285.7283	 38.5068
120629636	1	1	16.55	285.7523	 38.0564
120629872	1	1	12.13	285.7757	 37.9230
120630306	1	1	 9.93	285.6403	 37.6486
120635395	1	1	 9.24	285.9204	 36.9080
120636732	1	1	11.76	285.8288	 37.6378
120636743	1	1	14.61	285.8825	 37.6410
120636923	1	1	16.14	285.8940	 37.7420
120637232	1	1	12.50	285.7770	 37.9242
120637271	1	1	14.85	285.7954	 37.9423
120637706	1	1	15.68	285.8703	 38.1919
120637709	1	1	14.93	285.7943	 38.1932
120638283	1	1	15.09	285.9099	 38.5373
120638388	1	1	14.84	285.9043	 38.6034
120683378	2	4	14.65	285.9345	 38.8596
120683917	2	4	11.60	285.8627	 39.2053
120684530	2	4	14.79	285.9052	 39.6313
120684604	2	4	10.62	285.8863	 39.6834
120684614	2	4	14.98	285.8991	 39.6905
120684685	2	4	15.73	285.8430	 39.7359
120684977	2	4	 8.04	285.9137	 39.9109
120686620	2	4	14.35	285.9116	 41.0695
120686979	2	4	12.83	285.8757	 41.3324
120688631	2	4	12.14	285.9687	 41.3635
120688913	2	4	12.72	285.9525	 41.1448
120689141	2	4	 7.81	286.0684	 41.0031
120689253	2	4	13.56	285.9999	 40.9194
120689840	2	4	 9.17	286.0476	 40.5112
120689878	2	4	 9.29	286.0128	 40.4870
120690451	2	4	 5.72	286.0068	 40.1161
120691771	2	4	14.60	285.9542	 39.2892
120692011	2	4	15.32	286.0746	 39.1421
120692014	2	4	15.96	285.9429	 39.1403
120692092	2	4	14.07	285.9307	 39.0981
120692625	2	4	15.82	285.9984	 38.7497
120693011	1	1	13.32	285.9287	 38.5206
120693378	1	1	10.67	285.9635	 38.3182
120693782	1	1	14.74	286.0472	 38.0887
120693814	1	1	14.23	285.9464	 38.0732
120693914	1	1	14.79	286.0067	 38.0095
120694158	1	1	13.94	285.9846	 37.8789
120757718	1	1	11.03	286.0408	 36.6325
120762131	1	1	14.75	286.0831	 37.4776
120762574	1	1	10.10	286.1924	 37.7401
120762799	1	1	14.50	286.1878	 37.8665
120763028	1	1	15.04	286.1292	 37.9854
120763334	1	1	15.43	286.1127	 38.1717
120763960	1	1	14.71	286.1150	 38.5399
120764536	2	4	 8.24	286.1807	 38.8982
120764763	2	4	15.17	286.1600	 39.0151
120764848	2	4	12.04	286.1542	 39.0656
120764972	2	4	15.51	286.1726	 39.1451
120765394	2	4	14.44	286.1463	 39.4215
120822339	2	4	16.00	286.3699	 39.3025
120822382	2	4	14.72	286.3631	 39.2735
120822391	2	4	12.09	286.2484	 39.2681
120823060	2	4	14.94	286.2507	 38.8233
120823148	2	4	14.64	286.2391	 38.7744
120823185	2	4	10.96	286.3054	 38.7523
120823406	1	1	14.21	286.2414	 38.6163
120823837	1	1	12.80	286.2609	 38.3749
120824150	1	1	14.93	286.2638	 38.1759
120824152	1	1	12.51	286.3350	 38.1735
120824465	1	1	 9.99	286.3669	 37.9919
120824972	1	1	14.77	286.3727	 37.7112
120825083	1	1	15.23	286.2328	 37.6432
120825841	1	1	11.39	286.3099	 37.2249
120826084	1	1	10.42	286.3178	 37.0725
120826158	1	1	 9.01	286.3625	 37.0259
120826949	1	1	 9.68	286.2891	 36.6356
120827848	1	1	 9.78	286.2888	 36.1760
120890307	1	1	13.74	286.4084	 37.4269
120890380	1	1	13.76	286.5063	 37.4674
120891206	1	1	11.78	286.4124	 37.9083
120891680	1	1	14.70	286.4669	 38.2067
120891751	1	1	14.27	286.4837	 38.2543
120891972	1	1	14.08	286.4905	 38.3749
120892220	1	1	 8.65	286.4381	 38.5225
120892338	1	1	 8.55	286.4826	 38.5911
120892830	2	4	12.83	286.3776	 38.8872
120893542	2	4	12.02	286.3909	 39.3343
120899051	2	4	10.37	286.4928	 41.4174
120900130	2	4	11.55	286.6168	 41.6669
120900320	2	4	 8.18	286.6537	 41.5157
120900467	2	4	 6.64	286.5710	 41.4138
120902222	2	4	15.15	286.5475	 40.1506
120960808	2	4	12.62	286.6355	 39.4886
120960812	2	4	10.28	286.6384	 39.4879
120960842	2	4	13.96	286.6427	 39.4633
120961086	2	4	15.46	286.5330	 39.3052
120961837	2	4	14.11	286.6747	 38.8134
120962639	1	1	 8.05	286.6149	 38.3537
120962697	1	1	15.27	286.5451	 38.3261
120962724	1	1	15.01	286.5271	 38.3080
120962813	1	1	14.66	286.6134	 38.2602
120963148	1	1	13.38	286.6235	 38.0805
120963166	1	1	14.28	286.6498	 38.0692
