# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Nov 26 23:59:29 2021
#
# User preference: *
#
# CONSTRAINT:  where (discoverymethod like '%transit%'
# CONSTRAINT:  and disc_facility like '%tess%'
# CONSTRAINT:  and st_agestr < 1)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN tic_id:         TIC ID
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN pl_trandep:     Transit Depth [%]
# COLUMN pl_trandeperr1: Transit Depth Upper Unc. [%]
# COLUMN pl_trandeperr2: Transit Depth Lower Unc. [%]
# COLUMN pl_trandeplim:  Transit Depth Limit Flag
# COLUMN pl_trandur:     Transit Duration [hours]
# COLUMN pl_trandurerr1: Transit Duration Upper Unc. [hours]
# COLUMN pl_trandurerr2: Transit Duration Lower Unc. [hours]
# COLUMN pl_trandurlim:  Transit Duration Limit Flag
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN st_ageerr1:     Stellar Age Upper Unc. [Gyr]
# COLUMN st_ageerr2:     Stellar Age Lower Unc. [Gyr]
# COLUMN st_agelim:      Stellar Age Limit Flag
# COLUMN st_rotp:        Stellar Rotational Period [days]
# COLUMN st_rotperr1:    Stellar Rotational Period [days] Upper Unc.
# COLUMN st_rotperr2:    Stellar Rotational Period [days] Lower Unc.
# COLUMN st_rotplim:     Stellar Rotational Period Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,tic_id,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_age,st_ageerr1,st_ageerr2,st_agelim,st_rotp,st_rotperr1,st_rotperr2,st_rotplim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
TOI-942 c,TOI-942,TIC 146520535,1,3,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=ZHOU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161....2Z/abstract target=ref>Zhou et al. 2021</a>,10.15643000,0.00006900,-0.00007900,0,0.084700,0.001200,-0.001100,0,5.790,0.190,-0.180,0,0.517,0.017,-0.016,0,794.57500,,,1,2.50000,,,1,Mass,0.000000,,,0,,,,,,,,,0,,,,,1.9185600,0.0196800,-0.0211200,0,<a refstr=ZHOU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161....2Z/abstract target=ref>Zhou et al. 2021</a>,,4928.00,125.00,-85.00,0,1.02,0.02,-0.02,0,0.79,0.04,-0.03,0,-0.221,0.131,-0.076,0,[Fe/H],4.31,0.03,-0.03,0,0.090,0.070,-0.070,0,3.40,0.37,-0.37,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h06m35.91s,76.6496172,-20d14m44.21s,-20.2456126,152.6010000,0.6950000,-0.6890000,11.9820000,0.0260000,-0.0260000,9.6390000,0.0230000,-0.0230000,11.6346000,0.0015710,-0.0015710,2020-12-10,2021-01,2020-12-17
TOI-451 b,TOI-451,TIC 257605131,1,2,3,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=NEWTON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...65N/abstract target=ref>Newton et al. 2021</a>,1.85870300,0.00002500,-0.00003500,0,0.028300,0.001100,-0.001200,0,1.910,0.120,-0.120,0,0.170,0.011,-0.011,0,,,,,,,,,,0.000000,,,0,,,,,1491,23,-19,0,0,0.039600,0.004100,-0.004200,0,2.0376000,0.0576000,-0.1296000,0,<a refstr=NEWTON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...65N/abstract target=ref>Newton et al. 2021</a>,,5550.00,56.00,-56.00,0,0.88,0.03,-0.03,0,0.95,0.02,-0.02,0,,,,,,,,,,0.120,,,0,5.10,0.10,-0.10,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h11m51.93s,62.9663850,-37d56m23.03s,-37.9397300,123.7390000,0.3860000,-0.3840000,10.9390000,0.0080000,-0.0080000,9.1900000,0.0230000,-0.0230000,10.7498000,0.0008490,-0.0008490,2021-01-21,2021-02,2021-01-28
TOI-451 c,TOI-451,TIC 257605131,1,2,3,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=NEWTON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...65N/abstract target=ref>Newton et al. 2021</a>,9.19252200,0.00006000,-0.00010000,0,0.082300,0.003300,-0.003600,0,3.100,0.130,-0.130,0,0.277,0.012,-0.012,0,,,,,,,,,,0.000000,,,0,,,,,875,13,-11,0,0,0.104800,0.004300,-0.004500,0,3.5592000,0.0384000,-0.0384000,0,<a refstr=NEWTON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...65N/abstract target=ref>Newton et al. 2021</a>,,5550.00,56.00,-56.00,0,0.88,0.03,-0.03,0,0.95,0.02,-0.02,0,,,,,,,,,,0.120,,,0,5.10,0.10,-0.10,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h11m51.93s,62.9663850,-37d56m23.03s,-37.9397300,123.7390000,0.3860000,-0.3840000,10.9390000,0.0080000,-0.0080000,9.1900000,0.0230000,-0.0230000,10.7498000,0.0008490,-0.0008490,2021-01-21,2021-02,2021-01-28
TOI-451 d,TOI-451,TIC 257605131,1,2,3,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=NEWTON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...65N/abstract target=ref>Newton et al. 2021</a>,16.36498800,0.00004400,-0.00004400,0,0.120800,0.004800,-0.005200,0,4.070,0.150,-0.150,0,0.363,0.013,-0.013,0,,,,,,,,,,0.000000,,,0,,,,,722,11,-9,0,0,0.180300,0.003700,-0.003700,0,4.0968000,0.0240000,-0.0240000,0,<a refstr=NEWTON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...65N/abstract target=ref>Newton et al. 2021</a>,,5550.00,56.00,-56.00,0,0.88,0.03,-0.03,0,0.95,0.02,-0.02,0,,,,,,,,,,0.120,,,0,5.10,0.10,-0.10,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h11m51.93s,62.9663850,-37d56m23.03s,-37.9397300,123.7390000,0.3860000,-0.3840000,10.9390000,0.0080000,-0.0080000,9.1900000,0.0230000,-0.0230000,10.7498000,0.0008490,-0.0008490,2021-01-21,2021-02,2021-01-28
TOI-1807 b,TOI-1807,TIC 180695581,1,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=HEDGES_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162...54H/abstract target=ref>Hedges et al. 2021</a>,0.54937200,0.00000700,-0.00000700,0,0.008120,0.000370,-0.000380,0,1.849,0.042,-0.043,0,0.165,0.004,-0.004,0,,,,,,,,,,,,,,,,,,2100,39,-40,0,0,0.031200,0.001500,-0.001500,0,0.9720000,0.0150000,-0.0150000,0,<a refstr=HEDGES_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162...54H/abstract target=ref>Hedges et al. 2021</a>,,4757.00,51.00,-50.00,0,0.68,0.01,-0.01,0,0.75,0.03,-0.02,0,-0.029,0.061,-0.043,0,[Fe/H],4.65,0.02,-0.02,0,0.180,0.040,-0.038,0,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h25m07.83s,201.2826259,+38d55m20.52s,38.9223671,42.5775000,0.0622000,-0.0620000,10.0000000,0.0300000,-0.0300000,7.5680000,9.9950000,-9.9950000,9.6751700,0.0002920,-0.0002920,2021-07-20,2021-08,2021-07-20
TOI-251 b,TOI-251,TIC 224225541,1,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=ZHOU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161....2Z/abstract target=ref>Zhou et al. 2021</a>,4.93777000,0.00002800,-0.00002900,0,0.057410,0.000230,-0.000170,0,2.740,0.180,-0.180,0,0.244,0.016,-0.016,0,317.83000,,,1,1.00000,,,1,Mass,0.000000,,,0,,,,,,,,,0,,,,,2.2320000,0.0624000,-0.0480000,0,<a refstr=ZHOU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161....2Z/abstract target=ref>Zhou et al. 2021</a>,,5875.00,100.00,-190.00,0,0.88,0.04,-0.05,0,1.04,0.01,-0.01,0,-0.106,0.079,-0.070,0,[Fe/H],4.56,0.05,-0.05,0,0.180,0.140,-0.140,0,3.84,0.48,-0.48,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h32m14.90s,353.0620655,-37d15m21.11s,-37.2558629,99.5230000,0.4374000,-0.4336000,9.8870000,0.0050000,-0.0050000,8.4260000,0.0270000,-0.0270000,9.7541100,0.0012770,-0.0012770,2020-12-10,2021-01,2020-12-17
TOI-2076 b,TOI-2076,TIC 27491137,1,1,3,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=HEDGES_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162...54H/abstract target=ref>Hedges et al. 2021</a>,10.35566000,0.00000600,-0.00000600,0,0.063100,0.002700,-0.002700,0,3.282,0.042,-0.043,0,0.293,0.004,-0.004,0,,,,,,,,,,,,,,,,,,870,13,-13,0,0,0.104700,0.002500,-0.002400,0,3.3260000,0.0360000,-0.0360000,0,<a refstr=HEDGES_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162...54H/abstract target=ref>Hedges et al. 2021</a>,K,5187.00,54.00,-53.00,0,0.76,0.02,-0.02,0,0.85,0.03,-0.03,0,-0.032,0.048,-0.047,0,[Fe/H],4.61,0.02,-0.02,0,0.204,0.053,-0.050,0,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14h29m34.08s,217.3920159,+39d47m25.44s,39.7903991,41.9091000,0.0528000,-0.0526000,9.1390000,0.0020000,-0.0020000,7.1150000,0.0170000,-0.0170000,8.9102800,0.0004770,-0.0004770,2021-07-20,2021-08,2021-07-20
TOI-2076 c,TOI-2076,TIC 27491137,1,1,3,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=HEDGES_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162...54H/abstract target=ref>Hedges et al. 2021</a>,,,,,0.088500,0.003800,-0.003800,0,4.438,0.046,-0.046,0,0.396,0.004,-0.004,0,,,,,,,,,,,,,,,,,,734,11,-11,0,0,0.194300,0.003800,-0.003800,0,4.2150000,0.0310000,-0.0310000,0,<a refstr=HEDGES_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162...54H/abstract target=ref>Hedges et al. 2021</a>,K,5187.00,54.00,-53.00,0,0.76,0.02,-0.02,0,0.85,0.03,-0.03,0,-0.032,0.048,-0.047,0,[Fe/H],4.61,0.02,-0.02,0,0.204,0.053,-0.050,0,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14h29m34.08s,217.3920159,+39d47m25.44s,39.7903991,41.9091000,0.0528000,-0.0526000,9.1390000,0.0020000,-0.0020000,7.1150000,0.0170000,-0.0170000,8.9102800,0.0004770,-0.0004770,2021-07-20,2021-08,2021-07-20
TOI-2076 d,TOI-2076,TIC 27491137,1,1,3,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=HEDGES_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162...54H/abstract target=ref>Hedges et al. 2021</a>,,,,,0.113800,0.004800,-0.004900,0,4.140,0.070,-0.070,0,0.369,0.006,-0.006,0,,,,,,,,,,,,,,,,,,648,10,-10,0,0,0.144500,0.003800,-0.003800,0,3.2000000,0.0600000,-0.0600000,0,<a refstr=HEDGES_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162...54H/abstract target=ref>Hedges et al. 2021</a>,K,5187.00,54.00,-53.00,0,0.76,0.02,-0.02,0,0.85,0.03,-0.03,0,-0.032,0.048,-0.047,0,[Fe/H],4.61,0.02,-0.02,0,0.204,0.053,-0.050,0,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14h29m34.08s,217.3920159,+39d47m25.44s,39.7903991,41.9091000,0.0528000,-0.0526000,9.1390000,0.0020000,-0.0020000,7.1150000,0.0170000,-0.0170000,8.9102800,0.0004770,-0.0004770,2021-07-20,2021-08,2021-07-20
HD 110082 b,HD 110082,TIC 383390264,1,2,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=TOFFLEMIRE_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210206066T/abstract target=ref>Tofflemire et al. 2021</a>,10.18271000,0.00004000,-0.00004000,0,0.113000,0.009000,-0.013000,0,3.200,0.100,-0.100,0,0.285,0.009,-0.009,0,,,,,,,,,,0.200000,0.200000,-0.100000,0,,,,,,,,,0,,,,,2.9100000,0.0600000,-0.0400000,0,<a refstr=TOFFLEMIRE_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210206066T/abstract target=ref>Tofflemire et al. 2021</a>,F8 V,6200.00,100.00,-100.00,0,1.19,0.06,-0.06,0,1.21,0.06,-0.06,0,0.080,0.050,-0.050,0,[Fe/H],4.20,0.30,-0.30,0,0.250,0.050,-0.070,0,2.34,0.07,-0.07,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h50m21.43s,192.5892855,-88d07m16.00s,-88.1211107,105.0960000,0.2660000,-0.2660000,9.2300000,0.0300000,-0.0300000,8.0020000,0.0310000,-0.0310000,9.1152300,0.0003400,-0.0003400,2021-02-25,2021-02,2021-03-04
TOI-1431 b,TOI-1431,TIC 375506058,1,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=ADDISON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210412078A/abstract target=ref>Addison et al. 2021</a>,2.65023700,0.00000300,-0.00000300,0,0.046000,0.002000,-0.002000,0,16.701,0.560,-0.560,0,1.490,0.050,-0.050,0,991.62463,57.20911,-57.20911,0,3.12000,0.18000,-0.18000,0,Mass,0.002200,0.003000,-0.001600,0,5300.00,500.00,-470.00,0,2370,70,-70,0,0,0.579700,0.000700,-0.000700,0,2.4890000,0.0090000,-0.0090000,0,<a refstr=ADDISON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210412078A/abstract target=ref>Addison et al. 2021</a>,Am C,7690.00,400.00,-250.00,0,1.92,0.07,-0.07,0,1.90,0.10,-0.08,0,0.090,0.030,-0.030,0,[Fe/H],4.15,0.04,-0.04,0,0.290,0.320,-0.190,0,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h04m48.89s,316.2036922,+55d35m16.88s,55.5880221,148.9250000,1.0340000,-1.0200000,8.0300000,0.0300000,-0.0300000,7.4390000,0.0290000,-0.0290000,7.9756100,0.0002520,-0.0002520,2021-10-11,2021-04,2021-10-11
HD 63433 b,HD 63433,TIC 130181866,1,1,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=MANN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020arXiv200500047M/abstract target=ref>Mann et al. 2020</a>,7.10793000,0.00040000,-0.00034000,0,0.071900,0.003100,-0.004400,0,2.150,0.100,-0.100,0,0.192,0.009,-0.009,0,,,,,,,,,,0.000000,,,0,,,,,,,,,0,0.046700,0.002400,-0.002300,0,3.2160000,0.0336000,-0.0312000,0,<a refstr=MANN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020arXiv200500047M/abstract target=ref>Mann et al. 2020</a>,,5640.00,74.00,-74.00,0,0.91,0.03,-0.03,0,0.99,0.03,-0.03,0,,,,,,,,,,0.414,0.023,-0.023,0,6.45,0.05,-0.05,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h49m55.05s,117.4793699,+27d21m47.28s,27.3631342,22.4035000,0.0225000,-0.0225000,6.9203500,0.0230000,-0.0230000,5.2580000,0.0160000,-0.0160000,6.7183100,0.0005290,-0.0005290,2020-09-17,2020-04,2020-09-24
HD 63433 c,HD 63433,TIC 130181866,1,1,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=MANN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020arXiv200500047M/abstract target=ref>Mann et al. 2020</a>,20.54530000,0.00120000,-0.00130000,0,0.145800,0.006200,-0.010100,0,2.670,0.120,-0.120,0,0.238,0.011,-0.011,0,,,,,,,,,,0.000000,,,0,,,,,,,,,0,0.072200,0.003800,-0.003700,0,4.0680000,0.0360000,-0.0312000,0,<a refstr=MANN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020arXiv200500047M/abstract target=ref>Mann et al. 2020</a>,,5640.00,74.00,-74.00,0,0.91,0.03,-0.03,0,0.99,0.03,-0.03,0,,,,,,,,,,0.414,0.023,-0.023,0,6.45,0.05,-0.05,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h49m55.05s,117.4793699,+27d21m47.28s,27.3631342,22.4035000,0.0225000,-0.0225000,6.9203500,0.0230000,-0.0230000,5.2580000,0.0160000,-0.0160000,6.7183100,0.0005290,-0.0005290,2020-09-17,2020-04,2020-09-24
LP 791-18 b,LP 791-18,TIC 181804752,1,1,2,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CROSSFIELD_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...883L..16C/abstract target=ref>Crossfield et al. 2019</a>,0.94800500,0.00000580,-0.00000580,0,0.009690,0.000320,-0.000350,0,1.120,0.130,-0.130,0,0.100,0.012,-0.012,0,,,,,,,,,,0.000000,,,0,21.50,5.40,-4.60,0,650,120,-120,0,0,,,,,0.6120000,0.0680000,-0.0790000,0,<a refstr=CROSSFIELD_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...883L..16C/abstract target=ref>Crossfield et al. 2019</a>,M(6.1+/-0.7) V,2960.00,55.00,-55.00,0,0.17,0.02,-0.02,0,0.14,0.01,-0.01,0,-0.090,0.190,-0.190,0,[Fe/H],5.12,0.09,-0.09,0,0.500,,,-1,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h02m45.72s,165.6904843,-16d24m23.20s,-16.4064445,26.4927000,0.0640000,-0.0638000,16.9100000,0.2000000,-0.2000000,10.6440000,0.0230000,-0.0230000,15.0715000,0.0013240,-0.0013240,2019-11-01,2019-09,2019-11-07
